7	728	84	6	15	90113
7	740	84	19	15	90114
7	759	84	19	15	90114
7	778	84	19	15	90114
7	790	84	6	15	90115
7	728	99	6	15	90213
7	740	99	19	15	90214
7	759	99	19	15	90214
7	778	99	19	15	90214
7	790	99	6	15	90215
7	276	147	87	79	90001
7	502	130	215	139	90002
7	1348	-44	71	31	90003
7	1352	-25	63	7	90004
7	1184	178	15	15	90116
7	1199	178	15	15	90116
7	1214	178	15	15	90116
7	1350	138	183	95	90005
7	1728	178	15	15	90116
7	1743	178	15	15	90116
7	1758	178	15	15	90116
7	1908	178	15	15	90117
7	1923	178	15	15	90120
7	1938	178	15	15	90123
7	1953	178	15	15	90122
7	1923	163	15	15	90121
7	1938	163	15	15	90119
7	1953	163	15	15	90118
7	1923	148	15	15	90117
7	1938	148	15	15	90118
7	2183	114	87	143	90006
7	2401	124	95	127	90007

#COIN
4	1085	106
4	1117	74
4	1149	42
4	1171	10
4	1203	-22
4	1338	-113
4	1353	-113
4	1368	-113
4	1473	-83
4	1488	-83
4	1518	-68
4	1533	-68
4	1548	-68
4	1563	-68
4	1593	-83
4	1608	-83
4	1623	-83
4	1638	-83
4	1668	-53
4	1698	-83
4	1728	-68
4	1773	-38
4	1803	-68

#FIRETRAP
10	352	153	0
10	1885	153	1

#PIRANHA PLANT
9	1825	171

#Question block
6	175	130	0
6	190	130	0
6	218	85	0
6	233	85	1
6	416	98	0
6	656	163	1
6	704	131	0
6	1472	147	1

#Platform
#Pipe
5	345	145	15	15	2	20221	20221	20222
5	345	160	15	15	2	20223	20223	20224
5	345	175	15	15	2	20223	20223	20224
5	345	190	15	15	2	20223	20223	20224
5	1818	178	15	15	2	20223	20223	20224
5	1818	163	15	15	2	20221	20221	20222
5	1878	178	15	15	2	20223	20223	20224
5	1878	163	15	15	2	20223	20223	20224
5	1878	148	15	15	2	20221	20221	20222
5	2260	178	15	15	2	20223	20223	20224
5	2260	163	15	15	2	20223	20223	20224
5	2260	73	15	15	2	20223	20223	20224
5	2260	58	15	15	2	20223	20223	20224
5	2260	43	15	15	2	20223	20223	20224
5	2260	28	15	15	2	20223	20223	20224
5	2260	13	15	15	2	20223	20223	20224
5	2260	-2	15	15	2	20223	20223	20224
5	2260	-17	15	15	2	20223	20223	20224
5	2260	-32	15	15	2	20223	20223	20224
5	2260	-47	15	15	2	20223	20223	20224
5	2260	-62	15	15	2	20223	20223	20224
5	2260	-77	15	15	2	20221	20221	20222
5	2320	178	15	15	2	20223	20223	20224
5	2320	163	15	15	2	20221	20221	20222

#Normal platform
5	0	195	15	15	42	61100	61200	61300
5	630	180	15	15	31	61100	61200	61300
5	630	195	15	15	31	62100	62200	62300
5	1160	195	15	15	23	61100	61200	61300
5	1408	-6	15	16	4	51000	51000	51000
5	1488	-21	15	16	13	51000	51000	51000
5	1537	195	15	15	6	61100	61200	61300
5	1582	180	15	15	3	51002	51002	51002
5	1597	165	15	15	2	51002	51002	51002
5	1612	150	15	15	1	51002	51002	51002
5	1507	115	15	15	2	51002	51002	51002
5	1672	195	15	15	38	61100	61200	61300
5	1672	180	15	15	3	51002	51002	51002
5	1672	165	15	15	2	51002	51002	51002
5	1672	150	15	15	1	51002	51002	51002
5	2260	195	15	15	35	61100	61200	61300
5	2260	148	15	15	2	51002	51002	51002
5	2260	88	15	15	2	51002	51002	51002

#Color block
8	240	147	16	16	1
8	256	147	16	16	1
8	272	147	16	16	1
8	272	115	16	16	1
8	288	115	16	16	1
8	304	115	16	16	1
8	402	147	16	16	1
8	418	147	16	16	1
8	434	147	16	16	1
8	450	147	16	16	1
8	466	147	16	16	1
8	466	115	16	16	1
8	482	115	16	16	1
8	498	115	16	16	1
8	514	115	16	16	1
8	514	83	16	16	1
8	530	83	16	16	1
8	546	83	16	16	1
8	562	83	16	16	1
8	514	163	16	16	1
8	530	163	16	16	1
8	546	163	16	16	1
8	562	163	16	16	1
8	578	163	16	16	1
8	594	163	16	16	1
8	1319	-52	16	16	1
8	1335	-52	16	16	1
8	1351	-52	16	16	1
8	1367	-52	16	16	1
8	1267	163	16	16	1
8	1283	163	16	16	1
8	1299	163	16	16	1
8	1315	163	16	16	1
8	1331	163	16	16	1
8	1347	163	16	16	1
8	1363	163	16	16	1
8	1299	131	16	16	1
8	1315	131	16	16	1
8	1331	131	16	16	1
8	1347	131	16	16	1
8	1363	131	16	16	1
8	1379	131	16	16	1
8	1395	131	16	16	1
8	1331	99	16	16	1
8	1347	99	16	16	1
8	1363	99	16	16	1
8	1379	99	16	16	1
8	1395	99	16	16	1
8	1411	99	16	16	1
8	1427	99	16	16	1
8	2147	147	16	16	1
8	2163	147	16	16	1
8	2179	147	16	16	1
8	2179	51	16	16	1
8	2195	51	16	16	1
8	2211	51	16	16	1

#Brick
1	1443	-68	1
1	1968	178	0
1	1983	178	0
1	1998	178	0
1	2013	178	0
1	2028	178	0
1	2043	178	0
1	2058	178	0
1	1983	163	0
1	1998	163	0
1	2013	163	0
1	2028	163	0
1	2043	163	0
1	1998	148	0
1	2013	148	0
1	2028	148	0
1	2043	148	2
1	2103	178	0
1	2118	178	0
1	2103	163	0

#Portal 
50	2267	-80	2297	-40	2	127	30	0

#KOOPA
3	576	140	1	0
3	1332	76	0	1
3	1380	76	0	1
3	1426	76	0	1
3	1476	168	1	1
3	2103	160	1	0

#GOOMBA
2	218	179	0	0
2	528	179	0	0
2	830	164	0	0
2	880	164	0	0
2	954	100	1	1
